gameId,seasonYear,League,homeTeamId,awayTeamId,Date,startTime,status,homeScore,awayScore
10372,2021,standard,8,1,2022-02-06,18:00,Scheduled,,
10373,2021,standard,14,23,2022-02-06,19:00,Scheduled,,
10374,2021,standard,16,21,2022-02-06,21:00,Scheduled,,
10375,2021,standard,5,38,2022-02-07,19:00,Scheduled,,
10376,2021,standard,41,20,2022-02-07,19:00,Scheduled,,
10377,2021,standard,6,28,2022-02-07,20:00,Scheduled,,
10378,2021,standard,25,11,2022-02-07,20:00,Scheduled,,
10379,2021,standard,40,24,2022-02-07,21:00,Scheduled,,
10380,2021,standard,27,28,2022-02-08,19:00,Scheduled,,
10381,2021,standard,1,15,2022-02-08,19:30,Scheduled,,
10382,2021,standard,4,2,2022-02-08,19:30,Scheduled,,
10383,2021,standard,19,16,2022-02-08,20:00,Scheduled,,
10384,2021,standard,23,14,2022-02-08,20:00,Scheduled,,
10385,2021,standard,8,10,2022-02-08,20:30,Scheduled,,
10386,2021,standard,9,24,2022-02-08,21:00,Scheduled,,
10387,2021,standard,17,21,2022-02-08,22:00,Scheduled,,
10388,2021,standard,29,26,2022-02-08,22:00,Scheduled,,
10389,2021,standard,30,22,2022-02-08,22:00,Scheduled,,
10390,2021,standard,7,31,2022-02-09,19:00,Scheduled,,
10391,2021,standard,5,6,2022-02-09,19:30,Scheduled,,
10392,2021,standard,25,38,2022-02-09,20:00,Scheduled,,
10393,2021,standard,40,11,2022-02-09,22:00,Scheduled,,
10394,2021,standard,29,17,2022-02-09,22:00,Scheduled,,
10395,2021,standard,30,22,2022-02-09,22:00,Scheduled,,
10396,2021,standard,10,19,2022-02-10,19:00,Scheduled,,
10397,2021,standard,41,4,2022-02-10,19:00,Scheduled,,
10398,2021,standard,23,20,2022-02-10,19:30,Scheduled,,
10399,2021,standard,14,38,2022-02-10,20:00,Scheduled,,
10400,2021,standard,8,16,2022-02-10,20:30,Scheduled,,
10401,2021,standard,28,21,2022-02-10,22:00,Scheduled,,
10402,2021,standard,11,24,2022-02-10,22:00,Scheduled,,
10403,2021,standard,10,5,2022-02-11,19:00,Scheduled,,
10404,2021,standard,15,7,2022-02-11,19:00,Scheduled,,
10405,2021,standard,27,25,2022-02-11,19:00,Scheduled,,
10406,2021,standard,1,31,2022-02-11,19:30,Scheduled,,
10407,2021,standard,2,9,2022-02-11,19:30,Scheduled,,
10408,2021,standard,6,22,2022-02-11,20:00,Scheduled,,
10409,2021,standard,40,26,2022-02-11,21:00,Scheduled,,
10410,2021,standard,29,24,2022-02-12,17:00,Scheduled,,
10411,2021,standard,5,19,2022-02-12,19:00,Scheduled,,
10412,2021,standard,41,30,2022-02-12,19:00,Scheduled,,
10413,2021,standard,23,31,2022-02-12,19:00,Scheduled,,
10414,2021,standard,27,7,2022-02-12,19:30,Scheduled,,
10415,2021,standard,38,9,2022-02-12,19:30,Scheduled,,
10416,2021,standard,20,4,2022-02-12,20:00,Scheduled,,
10417,2021,standard,6,25,2022-02-12,20:00,Scheduled,,
10418,2021,standard,8,16,2022-02-12,20:30,Scheduled,,
10419,2021,standard,11,17,2022-02-12,20:30,Scheduled,,
10420,2021,standard,28,26,2022-02-12,21:00,Scheduled,,
10421,2021,standard,2,1,2022-02-13,14:00,Scheduled,,
10422,2021,standard,15,22,2022-02-13,15:00,Scheduled,,
10423,2021,standard,41,10,2022-02-14,19:00,Scheduled,,
10424,2021,standard,4,30,2022-02-14,19:30,Scheduled,,
10425,2021,standard,24,25,2022-02-14,19:30,Scheduled,,
10426,2021,standard,6,31,2022-02-14,20:00,Scheduled,,
10427,2021,standard,21,29,2022-02-14,20:00,Scheduled,,
10428,2021,standard,23,38,2022-02-14,20:00,Scheduled,,
10429,2021,standard,9,26,2022-02-14,21:00,Scheduled,,
10430,2021,standard,40,14,2022-02-14,21:00,Scheduled,,
10431,2021,standard,16,11,2022-02-14,22:30,Scheduled,,
10432,2021,standard,1,7,2022-02-15,19:30,Scheduled,,
10433,2021,standard,20,8,2022-02-15,19:30,Scheduled,,
10434,2021,standard,27,2,2022-02-15,19:30,Scheduled,,
10435,2021,standard,21,15,2022-02-15,20:00,Scheduled,,
10436,2021,standard,22,5,2022-02-15,20:00,Scheduled,,
10437,2021,standard,23,19,2022-02-15,20:00,Scheduled,,
10438,2021,standard,28,16,2022-02-15,22:00,Scheduled,,
10439,2021,standard,26,1,2022-02-16,19:00,Scheduled,,
10440,2021,standard,2,10,2022-02-16,19:30,Scheduled,,
10441,2021,standard,15,41,2022-02-16,19:30,Scheduled,,
10442,2021,standard,24,4,2022-02-16,19:30,Scheduled,,
10443,2021,standard,6,30,2022-02-16,20:00,Scheduled,,
10444,2021,standard,19,29,2022-02-16,20:00,Scheduled,,
10445,2021,standard,22,38,2022-02-16,20:00,Scheduled,,
10446,2021,standard,25,31,2022-02-16,20:00,Scheduled,,
10447,2021,standard,28,14,2022-02-16,21:00,Scheduled,,
10448,2021,standard,11,9,2022-02-16,22:00,Scheduled,,
10449,2021,standard,17,40,2022-02-16,22:00,Scheduled,,
10450,2021,standard,5,20,2022-02-17,19:00,Scheduled,,
10029,2021,standard,4,41,2022-02-17,19:30,Scheduled,,
10451,2021,standard,23,8,2022-02-17,20:00,Scheduled,,
10452,2021,standard,21,27,2022-02-17,20:30,Scheduled,,
10453,2021,standard,16,14,2022-02-17,22:30,Scheduled,,
10454,2021,standard,10,7,2022-02-24,19:00,Scheduled,,
10455,2021,standard,4,2,2022-02-24,19:30,Scheduled,,
10456,2021,standard,6,1,2022-02-24,20:00,Scheduled,,
10457,2021,standard,22,19,2022-02-24,20:00,Scheduled,,
10458,2021,standard,25,28,2022-02-24,20:00,Scheduled,,
10459,2021,standard,29,11,2022-02-24,22:00,Scheduled,,
10460,2021,standard,30,9,2022-02-24,22:00,Scheduled,,
10461,2021,standard,5,38,2022-02-25,19:00,Scheduled,,
10462,2021,standard,15,25,2022-02-25,19:00,Scheduled,,
10463,2021,standard,26,14,2022-02-25,19:00,Scheduled,,
10464,2021,standard,41,31,2022-02-25,19:00,Scheduled,,
10465,2021,standard,24,20,2022-02-25,19:30,Scheduled,,
10466,2021,standard,22,27,2022-02-25,20:00,Scheduled,,
10467,2021,standard,28,23,2022-02-25,21:00,Scheduled,,
10468,2021,standard,40,8,2022-02-25,21:00,Scheduled,,
10469,2021,standard,17,16,2022-02-25,22:00,Scheduled,,
10470,2021,standard,10,2,2022-02-26,12:00,Scheduled,,
10471,2021,standard,1,38,2022-02-26,19:30,Scheduled,,
10472,2021,standard,7,41,2022-02-26,20:00,Scheduled,,
10473,2021,standard,20,31,2022-02-26,20:00,Scheduled,,
10474,2021,standard,6,19,2022-02-26,20:00,Scheduled,,
10475,2021,standard,21,4,2022-02-26,20:30,Scheduled,,
10476,2021,standard,9,30,2022-02-26,21:00,Scheduled,,
10477,2021,standard,24,27,2022-02-27,13:00,Scheduled,,
10478,2021,standard,28,40,2022-02-27,15:30,Scheduled,,
10479,2021,standard,15,2,2022-02-27,17:00,Scheduled,,
10480,2021,standard,5,10,2022-02-27,19:00,Scheduled,,
10481,2021,standard,14,16,2022-02-27,19:00,Scheduled,,
10482,2021,standard,11,8,2022-02-27,19:30,Scheduled,,
10483,2021,standard,29,9,2022-02-27,21:00,Scheduled,,
10484,2021,standard,17,23,2022-02-27,22:00,Scheduled,,
10485,2021,standard,7,22,2022-02-28,19:00,Scheduled,,
10486,2021,standard,26,15,2022-02-28,19:00,Scheduled,,
10291,2021,standard,4,38,2022-02-28,19:30,Scheduled,,
10487,2021,standard,20,6,2022-02-28,19:30,Scheduled,,
10488,2021,standard,19,31,2022-02-28,20:00,Scheduled,,
10489,2021,standard,21,5,2022-02-28,20:00,Scheduled,,
10490,2021,standard,25,30,2022-02-28,20:00,Scheduled,,
10491,2021,standard,41,10,2022-03-01,19:00,Scheduled,,
10492,2021,standard,2,1,2022-03-01,19:30,Scheduled,,
10493,2021,standard,38,4,2022-03-01,19:30,Scheduled,,
10494,2021,standard,14,16,2022-03-01,20:00,Scheduled,,
10495,2021,standard,22,11,2022-03-01,20:00,Scheduled,,
10496,2021,standard,17,8,2022-03-01,22:00,Scheduled,,
10497,2021,standard,7,5,2022-03-02,19:00,Scheduled,,
10498,2021,standard,26,15,2022-03-02,19:00,Scheduled,,
10499,2021,standard,27,24,2022-03-02,19:30,Scheduled,,
10500,2021,standard,14,40,2022-03-02,20:00,Scheduled,,
10501,2021,standard,21,20,2022-03-02,20:00,Scheduled,,
10502,2021,standard,23,30,2022-03-02,20:00,Scheduled,,
10503,2021,standard,9,25,2022-03-02,21:00,Scheduled,,
10504,2021,standard,28,29,2022-03-02,22:00,Scheduled,,
10275,2021,standard,1,6,2022-03-03,19:00,Scheduled,,
10505,2021,standard,2,19,2022-03-03,19:30,Scheduled,,
10506,2021,standard,4,20,2022-03-03,19:30,Scheduled,,
10507,2021,standard,38,10,2022-03-03,19:30,Scheduled,,
10508,2021,standard,8,11,2022-03-03,20:30,Scheduled,,
10509,2021,standard,31,30,2022-03-03,20:30,Scheduled,,
10510,2021,standard,16,17,2022-03-03,22:00,Scheduled,,
10511,2021,standard,10,15,2022-03-04,19:00,Scheduled,,
10512,2021,standard,27,7,2022-03-04,19:00,Scheduled,,
10513,2021,standard,41,1,2022-03-04,19:00,Scheduled,,
10514,2021,standard,6,21,2022-03-04,19:30,Scheduled,,
10023,2021,standard,38,26,2022-03-04,19:30,Scheduled,,
10515,2021,standard,23,40,2022-03-04,20:00,Scheduled,,
10516,2021,standard,25,22,2022-03-04,20:00,Scheduled,,
10517,2021,standard,9,14,2022-03-04,21:00,Scheduled,,
10518,2021,standard,28,24,2022-03-04,22:00,Scheduled,,
10519,2021,standard,8,30,2022-03-05,17:00,Scheduled,,
10520,2021,standard,5,31,2022-03-05,19:00,Scheduled,,
10521,2021,standard,20,27,2022-03-05,20:00,Scheduled,,
10522,2021,standard,19,26,2022-03-05,20:00,Scheduled,,
10523,2021,standard,22,29,2022-03-05,20:00,Scheduled,,
10524,2021,standard,17,11,2022-03-05,20:30,Scheduled,,
10525,2021,standard,2,4,2022-03-06,13:00,Scheduled,,
10526,2021,standard,21,28,2022-03-06,15:30,Scheduled,,
10527,2021,standard,7,38,2022-03-06,18:00,Scheduled,,
10528,2021,standard,41,15,2022-03-06,18:00,Scheduled,,
10529,2021,standard,14,19,2022-03-06,19:00,Scheduled,,
10530,2021,standard,25,40,2022-03-06,19:00,Scheduled,,
10531,2021,standard,16,24,2022-03-06,19:30,Scheduled,,
10532,2021,standard,9,23,2022-03-06,22:00,Scheduled,,
10533,2021,standard,10,1,2022-03-07,19:00,Scheduled,,
10534,2021,standard,27,6,2022-03-07,19:00,Scheduled,,
10535,2021,standard,20,14,2022-03-07,19:30,Scheduled,,
10536,2021,standard,22,29,2022-03-07,20:00,Scheduled,,
10537,2021,standard,8,40,2022-03-07,20:30,Scheduled,,
10538,2021,standard,31,17,2022-03-07,20:30,Scheduled,,
9314,2021,standard,9,11,2022-03-07,21:00,Scheduled,,
10539,2021,standard,30,24,2022-03-07,22:00,Scheduled,,
10540,2021,standard,5,4,2022-03-08,19:00,Scheduled,,
10541,2021,standard,15,7,2022-03-08,19:00,Scheduled,,
10542,2021,standard,26,28,2022-03-08,19:00,Scheduled,,
10543,2021,standard,19,23,2022-03-08,19:30,Scheduled,,
10544,2021,standard,25,21,2022-03-08,20:00,Scheduled,,
10545,2021,standard,11,16,2022-03-08,22:00,Scheduled,,
10546,2021,standard,5,2,2022-03-09,19:00,Scheduled,,
10547,2021,standard,10,6,2022-03-09,19:00,Scheduled,,
10548,2021,standard,20,28,2022-03-09,19:30,Scheduled,,
10549,2021,standard,21,1,2022-03-09,19:30,Scheduled,,
10550,2021,standard,14,17,2022-03-09,20:00,Scheduled,,
10551,2021,standard,22,25,2022-03-09,20:00,Scheduled,,
10552,2021,standard,23,26,2022-03-09,20:00,Scheduled,,
10553,2021,standard,8,24,2022-03-09,20:30,Scheduled,,
10554,2021,standard,31,38,2022-03-09,20:30,Scheduled,,
10555,2021,standard,40,29,2022-03-09,22:00,Scheduled,,
10556,2021,standard,30,9,2022-03-09,22:00,Scheduled,,
10557,2021,standard,16,41,2022-03-09,22:30,Scheduled,,
10558,2021,standard,27,4,2022-03-10,19:30,Scheduled,,
10559,2021,standard,9,11,2022-03-10,22:00,Scheduled,,
10560,2021,standard,26,22,2022-03-11,19:00,Scheduled,,
10561,2021,standard,1,16,2022-03-11,19:30,Scheduled,,
10562,2021,standard,2,10,2022-03-11,19:30,Scheduled,,
10563,2021,standard,20,7,2022-03-11,20:00,Scheduled,,
10564,2021,standard,14,8,2022-03-11,20:00,Scheduled,,
10565,2021,standard,19,24,2022-03-11,20:00,Scheduled,,
10566,2021,standard,23,5,2022-03-11,20:00,Scheduled,,
10567,2021,standard,31,40,2022-03-11,20:30,Scheduled,,
10568,2021,standard,28,38,2022-03-11,21:00,Scheduled,,
10569,2021,standard,17,41,2022-03-11,22:30,Scheduled,,
10570,2021,standard,20,22,2022-03-12,20:00,Scheduled,,
10571,2021,standard,6,7,2022-03-12,20:00,Scheduled,,
10572,2021,standard,31,15,2022-03-12,20:00,Scheduled,,
10573,2021,standard,11,21,2022-03-12,20:30,Scheduled,,
10574,2021,standard,9,38,2022-03-12,22:00,Scheduled,,
10575,2021,standard,40,30,2022-03-12,22:00,Scheduled,,
10576,2021,standard,29,41,2022-03-12,22:00,Scheduled,,
10577,2021,standard,4,24,2022-03-13,13:00,Scheduled,,
10578,2021,standard,10,16,2022-03-13,15:00,Scheduled,,
10579,2021,standard,2,8,2022-03-13,15:30,Scheduled,,
10580,2021,standard,26,27,2022-03-13,18:00,Scheduled,,
10581,2021,standard,1,15,2022-03-13,19:00,Scheduled,,
10582,2021,standard,23,14,2022-03-13,19:00,Scheduled,,
10583,2021,standard,25,19,2022-03-13,19:00,Scheduled,,
10584,2021,standard,28,17,2022-03-13,21:00,Scheduled,,
10585,2021,standard,7,16,2022-03-14,19:00,Scheduled,,
10586,2021,standard,1,29,2022-03-14,19:30,Scheduled,,
10587,2021,standard,27,9,2022-03-14,19:30,Scheduled,,
10588,2021,standard,25,5,2022-03-14,20:00,Scheduled,,
10589,2021,standard,31,22,2022-03-14,20:30,Scheduled,,
10590,2021,standard,11,41,2022-03-14,22:00,Scheduled,,
10591,2021,standard,30,6,2022-03-14,22:00,Scheduled,,
10592,2021,standard,40,21,2022-03-14,22:00,Scheduled,,
10593,2021,standard,17,38,2022-03-14,22:30,Scheduled,,
10594,2021,standard,15,19,2022-03-15,19:00,Scheduled,,
10595,2021,standard,26,4,2022-03-15,19:00,Scheduled,,
10596,2021,standard,20,10,2022-03-15,19:30,Scheduled,,
10597,2021,standard,23,28,2022-03-15,20:00,Scheduled,,
10598,2021,standard,5,1,2022-03-16,19:00,Scheduled,,
10599,2021,standard,7,27,2022-03-16,19:00,Scheduled,,
10600,2021,standard,41,9,2022-03-16,19:00,Scheduled,,
10601,2021,standard,4,8,2022-03-16,19:30,Scheduled,,
10602,2021,standard,24,29,2022-03-16,19:30,Scheduled,,
10603,2021,standard,14,28,2022-03-16,20:00,Scheduled,,
10604,2021,standard,22,17,2022-03-16,20:00,Scheduled,,
10605,2021,standard,31,25,2022-03-16,20:30,Scheduled,,
10606,2021,standard,40,6,2022-03-16,21:00,Scheduled,,
10607,2021,standard,11,2,2022-03-16,22:00,Scheduled,,
10608,2021,standard,30,21,2022-03-16,22:00,Scheduled,,
10609,2021,standard,16,38,2022-03-16,22:30,Scheduled,,
10610,2021,standard,26,10,2022-03-17,19:00,Scheduled,,
10611,2021,standard,27,8,2022-03-18,19:00,Scheduled,,
10612,2021,standard,1,19,2022-03-18,19:30,Scheduled,,
10613,2021,standard,4,29,2022-03-18,19:30,Scheduled,,
10614,2021,standard,7,9,2022-03-18,19:30,Scheduled,,
10615,2021,standard,24,41,2022-03-18,19:30,Scheduled,,
10616,2021,standard,38,17,2022-03-18,19:30,Scheduled,,
10617,2021,standard,20,25,2022-03-18,20:00,Scheduled,,
10618,2021,standard,14,15,2022-03-18,20:00,Scheduled,,
10619,2021,standard,31,23,2022-03-18,20:30,Scheduled,,
10620,2021,standard,40,16,2022-03-18,21:00,Scheduled,,
10621,2021,standard,28,6,2022-03-18,22:00,Scheduled,,
10622,2021,standard,30,2,2022-03-18,22:00,Scheduled,,
10623,2021,standard,22,21,2022-03-19,17:00,Scheduled,,
10624,2021,standard,5,8,2022-03-19,19:00,Scheduled,,
10625,2021,standard,7,10,2022-03-19,20:00,Scheduled,,
10626,2021,standard,41,17,2022-03-19,20:00,Scheduled,,
10627,2021,standard,15,29,2022-03-20,15:30,Scheduled,,
10628,2021,standard,14,19,2022-03-20,15:30,Scheduled,,
10629,2021,standard,1,23,2022-03-20,18:00,Scheduled,,
10630,2021,standard,26,25,2022-03-20,18:00,Scheduled,,
10631,2021,standard,30,28,2022-03-20,18:00,Scheduled,,
10632,2021,standard,24,40,2022-03-20,19:30,Scheduled,,
10633,2021,standard,9,2,2022-03-20,20:00,Scheduled,,
10634,2021,standard,27,38,2022-03-20,20:30,Scheduled,,
10635,2021,standard,11,31,2022-03-20,20:30,Scheduled,,
10636,2021,standard,5,23,2022-03-21,19:00,Scheduled,,
10637,2021,standard,7,17,2022-03-21,19:00,Scheduled,,
10638,2021,standard,10,29,2022-03-21,19:00,Scheduled,,
10639,2021,standard,27,20,2022-03-21,19:00,Scheduled,,
10640,2021,standard,4,40,2022-03-21,19:30,Scheduled,,
10641,2021,standard,6,38,2022-03-21,20:00,Scheduled,,
10642,2021,standard,14,41,2022-03-21,20:00,Scheduled,,
10643,2021,standard,25,2,2022-03-21,20:00,Scheduled,,
10644,2021,standard,8,22,2022-03-21,20:30,Scheduled,,
10645,2021,standard,26,11,2022-03-22,19:00,Scheduled,,
10646,2021,standard,24,1,2022-03-22,19:30,Scheduled,,
10647,2021,standard,21,6,2022-03-22,20:00,Scheduled,,
10648,2021,standard,9,16,2022-03-22,22:00,Scheduled,,
10649,2021,standard,5,24,2022-03-23,19:00,Scheduled,,
10650,2021,standard,10,1,2022-03-23,19:00,Scheduled,,
10651,2021,standard,15,30,2022-03-23,19:00,Scheduled,,
10652,2021,standard,2,40,2022-03-23,19:30,Scheduled,,
10653,2021,standard,20,11,2022-03-23,19:30,Scheduled,,
10654,2021,standard,19,4,2022-03-23,19:30,Scheduled,,
10655,2021,standard,22,28,2022-03-23,20:00,Scheduled,,
10656,2021,standard,25,26,2022-03-23,20:00,Scheduled,,
10657,2021,standard,8,14,2022-03-23,20:30,Scheduled,,
10658,2021,standard,17,27,2022-03-23,22:00,Scheduled,,
10659,2021,standard,29,31,2022-03-23,22:00,Scheduled,,
10660,2021,standard,38,7,2022-03-24,19:30,Scheduled,,
10661,2021,standard,19,15,2022-03-24,20:00,Scheduled,,
10662,2021,standard,21,41,2022-03-24,20:00,Scheduled,,
10663,2021,standard,23,6,2022-03-24,20:00,Scheduled,,
10664,2021,standard,9,28,2022-03-24,21:00,Scheduled,,
10665,2021,standard,5,40,2022-03-25,19:00,Scheduled,,
10666,2021,standard,10,41,2022-03-25,19:00,Scheduled,,
10667,2021,standard,1,11,2022-03-25,19:30,Scheduled,,
10668,2021,standard,20,24,2022-03-25,20:00,Scheduled,,
10669,2021,standard,22,8,2022-03-25,20:00,Scheduled,,
10670,2021,standard,29,14,2022-03-25,22:00,Scheduled,,
10671,2021,standard,16,27,2022-03-25,22:30,Scheduled,,
10672,2021,standard,23,31,2022-03-26,17:00,Scheduled,,
10673,2021,standard,26,30,2022-03-26,19:00,Scheduled,,
10674,2021,standard,38,15,2022-03-26,19:30,Scheduled,,
10675,2021,standard,7,6,2022-03-26,20:00,Scheduled,,
10676,2021,standard,20,4,2022-03-26,20:00,Scheduled,,
10677,2021,standard,19,21,2022-03-26,20:00,Scheduled,,
10678,2021,standard,9,25,2022-03-26,21:00,Scheduled,,
10679,2021,standard,29,14,2022-03-26,22:00,Scheduled,,
10680,2021,standard,10,24,2022-03-27,15:30,Scheduled,,
10681,2021,standard,2,22,2022-03-27,18:00,Scheduled,,
10682,2021,standard,41,11,2022-03-27,18:00,Scheduled,,
10683,2021,standard,28,27,2022-03-27,18:00,Scheduled,,
10684,2021,standard,23,17,2022-03-27,19:00,Scheduled,,
10685,2021,standard,4,5,2022-03-27,19:30,Scheduled,,
10686,2021,standard,8,40,2022-03-27,19:30,Scheduled,,
10687,2021,standard,5,9,2022-03-28,19:00,Scheduled,,
10688,2021,standard,7,26,2022-03-28,19:00,Scheduled,,
10689,2021,standard,15,1,2022-03-28,19:00,Scheduled,,
10690,2021,standard,20,30,2022-03-28,19:30,Scheduled,,
10691,2021,standard,24,6,2022-03-28,19:30,Scheduled,,
10692,2021,standard,38,2,2022-03-28,19:30,Scheduled,,
10693,2021,standard,14,31,2022-03-28,20:00,Scheduled,,
10694,2021,standard,19,11,2022-03-28,20:00,Scheduled,,
10695,2021,standard,29,25,2022-03-28,22:00,Scheduled,,
10696,2021,standard,27,21,2022-03-29,19:00,Scheduled,,
10697,2021,standard,41,6,2022-03-29,19:00,Scheduled,,
10698,2021,standard,4,10,2022-03-29,19:30,Scheduled,,
10699,2021,standard,8,17,2022-03-29,19:30,Scheduled,,
10700,2021,standard,16,40,2022-03-29,22:00,Scheduled,,
10701,2021,standard,7,8,2022-03-30,19:00,Scheduled,,
10702,2021,standard,15,9,2022-03-30,19:00,Scheduled,,
10703,2021,standard,41,26,2022-03-30,19:00,Scheduled,,
10704,2021,standard,2,20,2022-03-30,19:30,Scheduled,,
10705,2021,standard,24,5,2022-03-30,19:30,Scheduled,,
10706,2021,standard,38,22,2022-03-30,19:30,Scheduled,,
10707,2021,standard,14,30,2022-03-30,20:00,Scheduled,,
10708,2021,standard,25,1,2022-03-30,20:00,Scheduled,,
10709,2021,standard,31,19,2022-03-30,20:30,Scheduled,,
10710,2021,standard,11,28,2022-03-30,22:00,Scheduled,,
10711,2021,standard,29,23,2022-03-30,22:00,Scheduled,,
10712,2021,standard,10,27,2022-03-31,19:00,Scheduled,,
10017,2021,standard,1,7,2022-03-31,19:30,Scheduled,,
10713,2021,standard,4,21,2022-03-31,19:30,Scheduled,,
10714,2021,standard,6,16,2022-03-31,20:00,Scheduled,,
10715,2021,standard,40,17,2022-03-31,22:00,Scheduled,,
10716,2021,standard,26,38,2022-04-01,19:00,Scheduled,,
10717,2021,standard,41,8,2022-04-01,19:00,Scheduled,,
10718,2021,standard,2,15,2022-04-01,19:30,Scheduled,,
10719,2021,standard,14,30,2022-04-01,20:00,Scheduled,,
10720,2021,standard,19,28,2022-04-01,20:00,Scheduled,,
10721,2021,standard,21,16,2022-04-01,20:00,Scheduled,,
10722,2021,standard,25,10,2022-04-01,20:00,Scheduled,,
10723,2021,standard,31,29,2022-04-01,20:30,Scheduled,,
10724,2021,standard,9,22,2022-04-01,21:00,Scheduled,,
10725,2021,standard,17,23,2022-04-01,22:30,Scheduled,,
10726,2021,standard,27,5,2022-04-02,12:30,Scheduled,,
10727,2021,standard,24,7,2022-04-02,13:00,Scheduled,,
10728,2021,standard,1,4,2022-04-02,19:30,Scheduled,,
10729,2021,standard,6,20,2022-04-02,20:00,Scheduled,,
10730,2021,standard,11,40,2022-04-02,20:30,Scheduled,,
10731,2021,standard,2,41,2022-04-03,13:00,Scheduled,,
10732,2021,standard,21,8,2022-04-03,13:00,Scheduled,,
10733,2021,standard,17,9,2022-04-03,15:30,Scheduled,,
10734,2021,standard,15,10,2022-04-03,17:00,Scheduled,,
10735,2021,standard,7,27,2022-04-03,18:00,Scheduled,,
10736,2021,standard,26,24,2022-04-03,18:00,Scheduled,,
10737,2021,standard,38,20,2022-04-03,19:00,Scheduled,,
10738,2021,standard,14,22,2022-04-03,19:00,Scheduled,,
10739,2021,standard,25,28,2022-04-03,19:00,Scheduled,,
10740,2021,standard,31,29,2022-04-03,19:00,Scheduled,,
10741,2021,standard,30,11,2022-04-03,21:00,Scheduled,,
10742,2021,standard,16,23,2022-04-03,21:30,Scheduled,,
10743,2021,standard,15,27,2022-04-05,19:00,Scheduled,,
10744,2021,standard,26,7,2022-04-05,19:00,Scheduled,,
10745,2021,standard,4,14,2022-04-05,19:30,Scheduled,,
10746,2021,standard,20,5,2022-04-05,19:30,Scheduled,,
10747,2021,standard,38,1,2022-04-05,19:30,Scheduled,,
10748,2021,standard,6,21,2022-04-05,20:00,Scheduled,,
10749,2021,standard,22,41,2022-04-05,20:00,Scheduled,,
10750,2021,standard,25,29,2022-04-05,20:00,Scheduled,,
10752,2021,standard,40,19,2022-04-05,21:00,Scheduled,,
10751,2021,standard,9,31,2022-04-05,21:00,Scheduled,,
10753,2021,standard,30,23,2022-04-05,22:00,Scheduled,,
10754,2021,standard,28,17,2022-04-05,22:30,Scheduled,,
10755,2021,standard,10,8,2022-04-06,19:00,Scheduled,,
10756,2021,standard,24,4,2022-04-06,19:30,Scheduled,,
10757,2021,standard,1,41,2022-04-06,20:00,Scheduled,,
10758,2021,standard,6,2,2022-04-06,20:00,Scheduled,,
10759,2021,standard,40,25,2022-04-06,21:00,Scheduled,,
10760,2021,standard,16,28,2022-04-06,22:00,Scheduled,,
10761,2021,standard,5,26,2022-04-07,19:00,Scheduled,,
10762,2021,standard,38,27,2022-04-07,19:30,Scheduled,,
10763,2021,standard,21,2,2022-04-07,19:30,Scheduled,,
10764,2021,standard,22,31,2022-04-07,20:00,Scheduled,,
10765,2021,standard,23,29,2022-04-07,20:00,Scheduled,,
10766,2021,standard,9,19,2022-04-07,21:00,Scheduled,,
10767,2021,standard,11,17,2022-04-07,22:00,Scheduled,,
10768,2021,standard,10,21,2022-04-08,19:00,Scheduled,,
10769,2021,standard,41,24,2022-04-08,19:00,Scheduled,,
10770,2021,standard,4,7,2022-04-08,19:30,Scheduled,,
10771,2021,standard,38,14,2022-04-08,19:30,Scheduled,,
10772,2021,standard,20,1,2022-04-08,20:00,Scheduled,,
10773,2021,standard,6,5,2022-04-08,20:00,Scheduled,,
10777,2021,standard,16,30,2022-04-09,20:00,Scheduled,,
10778,2021,standard,19,23,2022-04-09,20:00,Scheduled,,
10779,2021,standard,27,15,2022-04-09,20:00,Scheduled,,
10780,2021,standard,31,11,2022-04-09,20:00,Scheduled,,
10774,2021,standard,8,29,2022-04-08,20:30,Scheduled,,
10775,2021,standard,40,28,2022-04-08,21:30,Scheduled,,
10776,2021,standard,17,25,2022-04-08,22:30,Scheduled,,
10781,2021,standard,4,15,2022-04-10,22:30,Scheduled,,
10782,2021,standard,5,41,2022-04-10,22:30,Scheduled,,
10783,2021,standard,7,21,2022-04-10,22:30,Scheduled,,
10784,2021,standard,8,31,2022-04-10,22:30,Scheduled,,
10785,2021,standard,9,17,2022-04-10,22:30,Scheduled,,
10786,2021,standard,14,1,2022-04-10,22:30,Scheduled,,
10787,2021,standard,16,25,2022-04-10,22:30,Scheduled,,
10788,2021,standard,19,2,2022-04-10,22:30,Scheduled,,
10789,2021,standard,22,6,2022-04-10,22:30,Scheduled,,
10790,2021,standard,23,11,2022-04-10,22:30,Scheduled,,
10791,2021,standard,24,38,2022-04-10,22:30,Scheduled,,
10792,2021,standard,26,20,2022-04-10,22:30,Scheduled,,
10793,2021,standard,27,10,2022-04-10,22:30,Scheduled,,
10794,2021,standard,28,30,2022-04-10,22:30,Scheduled,,
10795,2021,standard,29,40,2022-04-10,22:30,Scheduled,,
