index,gameId,seasonYear,League,homeTeamId,awayTeamId,startDate,startTime,status,homeScore,awayScore
813,10321,2021,standard,21,9,2022-01-30,19:00,Scheduled,,
814,10322,2021,standard,22,40,2022-01-30,20:00,Scheduled,,
815,10323,2021,standard,28,31,2022-01-30,20:00,Scheduled,,
816,10324,2021,standard,7,23,2022-01-31,19:00,Scheduled,,
817,10325,2021,standard,15,16,2022-01-31,19:00,Scheduled,,
818,10326,2021,standard,27,19,2022-01-31,19:00,Scheduled,,
819,10327,2021,standard,2,20,2022-01-31,19:30,Scheduled,,
820,10328,2021,standard,24,30,2022-01-31,19:30,Scheduled,,
821,10332,2021,standard,1,38,2022-01-31,19:30,Scheduled,,
822,10329,2021,standard,14,11,2022-01-31,20:00,Scheduled,,
823,10330,2021,standard,25,29,2022-01-31,20:00,Scheduled,,
824,10331,2021,standard,10,23,2022-02-01,19:00,Scheduled,,
825,10333,2021,standard,21,41,2022-02-01,19:30,Scheduled,,
826,10349,2021,standard,38,20,2022-02-01,19:30,Scheduled,,
827,10334,2021,standard,6,26,2022-02-01,20:00,Scheduled,,
828,10335,2021,standard,22,9,2022-02-01,20:00,Scheduled,,
829,10336,2021,standard,31,11,2022-02-01,20:30,Scheduled,,
830,10337,2021,standard,28,4,2022-02-01,22:00,Scheduled,,
831,10338,2021,standard,15,26,2022-02-02,19:00,Scheduled,,
832,10339,2021,standard,27,41,2022-02-02,19:00,Scheduled,,
833,10340,2021,standard,2,5,2022-02-02,19:30,Scheduled,,
834,10341,2021,standard,24,19,2022-02-02,19:30,Scheduled,,
835,10342,2021,standard,14,7,2022-02-02,20:00,Scheduled,,
836,10343,2021,standard,8,25,2022-02-02,20:30,Scheduled,,
837,10344,2021,standard,40,9,2022-02-02,22:00,Scheduled,,
838,10345,2021,standard,30,4,2022-02-02,22:00,Scheduled,,
839,10346,2021,standard,17,29,2022-02-02,22:30,Scheduled,,
840,10347,2021,standard,10,22,2022-02-03,19:00,Scheduled,,
841,9216,2021,standard,38,6,2022-02-03,19:30,Scheduled,,
842,10348,2021,standard,1,28,2022-02-03,19:30,Scheduled,,
843,10086,2021,standard,31,20,2022-02-03,20:30,Scheduled,,
844,10350,2021,standard,11,30,2022-02-03,22:00,Scheduled,,
845,10351,2021,standard,16,17,2022-02-03,22:00,Scheduled,,
846,10352,2021,standard,5,7,2022-02-04,19:00,Scheduled,,
847,10353,2021,standard,10,2,2022-02-04,19:00,Scheduled,,
848,10354,2021,standard,15,6,2022-02-04,19:00,Scheduled,,
849,10355,2021,standard,38,1,2022-02-04,19:30,Scheduled,,
850,10356,2021,standard,8,27,2022-02-04,20:30,Scheduled,,
851,10357,2021,standard,31,14,2022-02-04,20:30,Scheduled,,
852,10358,2021,standard,40,4,2022-02-04,21:00,Scheduled,,
853,10359,2021,standard,9,23,2022-02-04,22:00,Scheduled,,
854,10360,2021,standard,29,25,2022-02-04,22:00,Scheduled,,
855,10361,2021,standard,26,19,2022-02-05,17:00,Scheduled,,
856,10362,2021,standard,5,20,2022-02-05,19:00,Scheduled,,
857,10363,2021,standard,41,28,2022-02-05,19:00,Scheduled,,
858,10364,2021,standard,17,24,2022-02-05,20:30,Scheduled,,
859,10365,2021,standard,29,21,2022-02-05,22:00,Scheduled,,
860,10366,2021,standard,30,25,2022-02-05,22:00,Scheduled,,
861,10367,2021,standard,6,27,2022-02-06,15:30,Scheduled,,
862,10368,2021,standard,22,10,2022-02-06,15:30,Scheduled,,
863,10369,2021,standard,9,4,2022-02-06,15:30,Scheduled,,
864,10370,2021,standard,7,15,2022-02-06,18:00,Scheduled,,
865,10371,2021,standard,26,2,2022-02-06,18:00,Scheduled,,
866,10372,2021,standard,8,1,2022-02-06,18:00,Scheduled,,
867,10373,2021,standard,14,23,2022-02-06,19:00,Scheduled,,
868,10374,2021,standard,16,21,2022-02-06,21:00,Scheduled,,
869,10375,2021,standard,5,38,2022-02-07,19:00,Scheduled,,
870,10376,2021,standard,41,20,2022-02-07,19:00,Scheduled,,
871,10377,2021,standard,6,28,2022-02-07,20:00,Scheduled,,
872,10378,2021,standard,25,11,2022-02-07,20:00,Scheduled,,
873,10379,2021,standard,40,24,2022-02-07,21:00,Scheduled,,
874,10380,2021,standard,27,28,2022-02-08,19:00,Scheduled,,
875,10381,2021,standard,1,15,2022-02-08,19:30,Scheduled,,
876,10382,2021,standard,4,2,2022-02-08,19:30,Scheduled,,
877,10383,2021,standard,19,16,2022-02-08,20:00,Scheduled,,
878,10384,2021,standard,23,14,2022-02-08,20:00,Scheduled,,
879,10385,2021,standard,8,10,2022-02-08,20:30,Scheduled,,
880,10386,2021,standard,9,24,2022-02-08,21:00,Scheduled,,
881,10387,2021,standard,17,21,2022-02-08,22:00,Scheduled,,
882,10388,2021,standard,29,26,2022-02-08,22:00,Scheduled,,
883,10389,2021,standard,30,22,2022-02-08,22:00,Scheduled,,
884,10390,2021,standard,7,31,2022-02-09,19:00,Scheduled,,
885,10391,2021,standard,5,6,2022-02-09,19:30,Scheduled,,
886,10392,2021,standard,25,38,2022-02-09,20:00,Scheduled,,
887,10393,2021,standard,40,11,2022-02-09,22:00,Scheduled,,
888,10394,2021,standard,29,17,2022-02-09,22:00,Scheduled,,
889,10395,2021,standard,30,22,2022-02-09,22:00,Scheduled,,
890,10396,2021,standard,10,19,2022-02-10,19:00,Scheduled,,
891,10397,2021,standard,41,4,2022-02-10,19:00,Scheduled,,
892,10398,2021,standard,23,20,2022-02-10,19:30,Scheduled,,
893,10399,2021,standard,14,38,2022-02-10,20:00,Scheduled,,
894,10400,2021,standard,8,16,2022-02-10,20:30,Scheduled,,
895,10401,2021,standard,28,21,2022-02-10,22:00,Scheduled,,
896,10402,2021,standard,11,24,2022-02-10,22:00,Scheduled,,
897,10403,2021,standard,10,5,2022-02-11,19:00,Scheduled,,
898,10404,2021,standard,15,7,2022-02-11,19:00,Scheduled,,
899,10405,2021,standard,27,25,2022-02-11,19:00,Scheduled,,
900,10406,2021,standard,1,31,2022-02-11,19:30,Scheduled,,
901,10407,2021,standard,2,9,2022-02-11,19:30,Scheduled,,
902,10408,2021,standard,6,22,2022-02-11,20:00,Scheduled,,
903,10409,2021,standard,40,26,2022-02-11,21:00,Scheduled,,
904,10410,2021,standard,29,24,2022-02-12,17:00,Scheduled,,
905,10411,2021,standard,5,19,2022-02-12,19:00,Scheduled,,
906,10412,2021,standard,41,30,2022-02-12,19:00,Scheduled,,
907,10413,2021,standard,23,31,2022-02-12,19:00,Scheduled,,
908,10414,2021,standard,27,7,2022-02-12,19:30,Scheduled,,
909,10415,2021,standard,38,9,2022-02-12,19:30,Scheduled,,
910,10416,2021,standard,20,4,2022-02-12,20:00,Scheduled,,
911,10417,2021,standard,6,25,2022-02-12,20:00,Scheduled,,
912,10418,2021,standard,8,16,2022-02-12,20:30,Scheduled,,
913,10419,2021,standard,11,17,2022-02-12,20:30,Scheduled,,
914,10420,2021,standard,28,26,2022-02-12,21:00,Scheduled,,
915,10421,2021,standard,2,1,2022-02-13,14:00,Scheduled,,
916,10422,2021,standard,15,22,2022-02-13,15:00,Scheduled,,
917,10423,2021,standard,41,10,2022-02-14,19:00,Scheduled,,
918,10424,2021,standard,4,30,2022-02-14,19:30,Scheduled,,
919,10425,2021,standard,24,25,2022-02-14,19:30,Scheduled,,
920,10426,2021,standard,6,31,2022-02-14,20:00,Scheduled,,
921,10427,2021,standard,21,29,2022-02-14,20:00,Scheduled,,
922,10428,2021,standard,23,38,2022-02-14,20:00,Scheduled,,
923,10429,2021,standard,9,26,2022-02-14,21:00,Scheduled,,
924,10430,2021,standard,40,14,2022-02-14,21:00,Scheduled,,
925,10431,2021,standard,16,11,2022-02-14,22:30,Scheduled,,
926,10432,2021,standard,1,7,2022-02-15,19:30,Scheduled,,
927,10433,2021,standard,20,8,2022-02-15,19:30,Scheduled,,
928,10434,2021,standard,27,2,2022-02-15,19:30,Scheduled,,
929,10435,2021,standard,21,15,2022-02-15,20:00,Scheduled,,
930,10436,2021,standard,22,5,2022-02-15,20:00,Scheduled,,
931,10437,2021,standard,23,19,2022-02-15,20:00,Scheduled,,
932,10438,2021,standard,28,16,2022-02-15,22:00,Scheduled,,
933,10439,2021,standard,26,1,2022-02-16,19:00,Scheduled,,
934,10440,2021,standard,2,10,2022-02-16,19:30,Scheduled,,
935,10441,2021,standard,15,41,2022-02-16,19:30,Scheduled,,
936,10442,2021,standard,24,4,2022-02-16,19:30,Scheduled,,
937,10443,2021,standard,6,30,2022-02-16,20:00,Scheduled,,
938,10444,2021,standard,19,29,2022-02-16,20:00,Scheduled,,
939,10445,2021,standard,22,38,2022-02-16,20:00,Scheduled,,
940,10446,2021,standard,25,31,2022-02-16,20:00,Scheduled,,
941,10447,2021,standard,28,14,2022-02-16,21:00,Scheduled,,
942,10448,2021,standard,11,9,2022-02-16,22:00,Scheduled,,
943,10449,2021,standard,17,40,2022-02-16,22:00,Scheduled,,
944,10450,2021,standard,5,20,2022-02-17,19:00,Scheduled,,
945,10029,2021,standard,4,41,2022-02-17,19:30,Scheduled,,
946,10451,2021,standard,23,8,2022-02-17,20:00,Scheduled,,
947,10452,2021,standard,21,27,2022-02-17,20:30,Scheduled,,
948,10453,2021,standard,16,14,2022-02-17,22:30,Scheduled,,
949,10454,2021,standard,10,7,2022-02-24,19:00,Scheduled,,
950,10455,2021,standard,4,2,2022-02-24,19:30,Scheduled,,
951,10456,2021,standard,6,1,2022-02-24,20:00,Scheduled,,
952,10457,2021,standard,22,19,2022-02-24,20:00,Scheduled,,
953,10458,2021,standard,25,28,2022-02-24,20:00,Scheduled,,
954,10459,2021,standard,29,11,2022-02-24,22:00,Scheduled,,
955,10460,2021,standard,30,9,2022-02-24,22:00,Scheduled,,
956,10461,2021,standard,5,38,2022-02-25,19:00,Scheduled,,
957,10462,2021,standard,15,25,2022-02-25,19:00,Scheduled,,
958,10463,2021,standard,26,14,2022-02-25,19:00,Scheduled,,
959,10464,2021,standard,41,31,2022-02-25,19:00,Scheduled,,
960,10465,2021,standard,24,20,2022-02-25,19:30,Scheduled,,
961,10466,2021,standard,22,27,2022-02-25,20:00,Scheduled,,
962,10467,2021,standard,28,23,2022-02-25,21:00,Scheduled,,
963,10468,2021,standard,40,8,2022-02-25,21:00,Scheduled,,
964,10469,2021,standard,17,16,2022-02-25,22:00,Scheduled,,
965,10470,2021,standard,10,2,2022-02-26,12:00,Scheduled,,
966,10471,2021,standard,1,38,2022-02-26,19:30,Scheduled,,
967,10472,2021,standard,7,41,2022-02-26,20:00,Scheduled,,
968,10473,2021,standard,20,31,2022-02-26,20:00,Scheduled,,
969,10474,2021,standard,6,19,2022-02-26,20:00,Scheduled,,
970,10475,2021,standard,21,4,2022-02-26,20:30,Scheduled,,
971,10476,2021,standard,9,30,2022-02-26,21:00,Scheduled,,
972,10477,2021,standard,24,27,2022-02-27,13:00,Scheduled,,
973,10478,2021,standard,28,40,2022-02-27,15:30,Scheduled,,
974,10479,2021,standard,15,2,2022-02-27,17:00,Scheduled,,
975,10480,2021,standard,5,10,2022-02-27,19:00,Scheduled,,
976,10481,2021,standard,14,16,2022-02-27,19:00,Scheduled,,
977,10482,2021,standard,11,8,2022-02-27,19:30,Scheduled,,
978,10483,2021,standard,29,9,2022-02-27,21:00,Scheduled,,
979,10484,2021,standard,17,23,2022-02-27,22:00,Scheduled,,
980,10485,2021,standard,7,22,2022-02-28,19:00,Scheduled,,
981,10486,2021,standard,26,15,2022-02-28,19:00,Scheduled,,
982,10291,2021,standard,4,38,2022-02-28,19:30,Scheduled,,
983,10487,2021,standard,20,6,2022-02-28,19:30,Scheduled,,
984,10488,2021,standard,19,31,2022-02-28,20:00,Scheduled,,
985,10489,2021,standard,21,5,2022-02-28,20:00,Scheduled,,
986,10490,2021,standard,25,30,2022-02-28,20:00,Scheduled,,
987,10491,2021,standard,41,10,2022-03-01,19:00,Scheduled,,
988,10492,2021,standard,2,1,2022-03-01,19:30,Scheduled,,
989,10493,2021,standard,38,4,2022-03-01,19:30,Scheduled,,
990,10494,2021,standard,14,16,2022-03-01,20:00,Scheduled,,
991,10495,2021,standard,22,11,2022-03-01,20:00,Scheduled,,
992,10496,2021,standard,17,8,2022-03-01,22:00,Scheduled,,
993,10497,2021,standard,7,5,2022-03-02,19:00,Scheduled,,
994,10498,2021,standard,26,15,2022-03-02,19:00,Scheduled,,
995,10499,2021,standard,27,24,2022-03-02,19:30,Scheduled,,
996,10500,2021,standard,14,40,2022-03-02,20:00,Scheduled,,
997,10501,2021,standard,21,20,2022-03-02,20:00,Scheduled,,
998,10502,2021,standard,23,30,2022-03-02,20:00,Scheduled,,
999,10503,2021,standard,9,25,2022-03-02,21:00,Scheduled,,
1000,10504,2021,standard,28,29,2022-03-02,22:00,Scheduled,,
1001,10275,2021,standard,1,6,2022-03-03,19:00,Scheduled,,
1002,10505,2021,standard,2,19,2022-03-03,19:30,Scheduled,,
1003,10506,2021,standard,4,20,2022-03-03,19:30,Scheduled,,
1004,10507,2021,standard,38,10,2022-03-03,19:30,Scheduled,,
1005,10508,2021,standard,8,11,2022-03-03,20:30,Scheduled,,
1006,10509,2021,standard,31,30,2022-03-03,20:30,Scheduled,,
1007,10510,2021,standard,16,17,2022-03-03,22:00,Scheduled,,
1008,10511,2021,standard,10,15,2022-03-04,19:00,Scheduled,,
1009,10512,2021,standard,27,7,2022-03-04,19:00,Scheduled,,
1010,10513,2021,standard,41,1,2022-03-04,19:00,Scheduled,,
1011,10514,2021,standard,6,21,2022-03-04,19:30,Scheduled,,
1012,10023,2021,standard,38,26,2022-03-04,19:30,Scheduled,,
1013,10515,2021,standard,23,40,2022-03-04,20:00,Scheduled,,
1014,10516,2021,standard,25,22,2022-03-04,20:00,Scheduled,,
1015,10517,2021,standard,9,14,2022-03-04,21:00,Scheduled,,
1016,10518,2021,standard,28,24,2022-03-04,22:00,Scheduled,,
1017,10519,2021,standard,8,30,2022-03-05,17:00,Scheduled,,
1018,10520,2021,standard,5,31,2022-03-05,19:00,Scheduled,,
1019,10521,2021,standard,20,27,2022-03-05,20:00,Scheduled,,
1020,10522,2021,standard,19,26,2022-03-05,20:00,Scheduled,,
1021,10523,2021,standard,22,29,2022-03-05,20:00,Scheduled,,
1022,10524,2021,standard,17,11,2022-03-05,20:30,Scheduled,,
1023,10525,2021,standard,2,4,2022-03-06,13:00,Scheduled,,
1024,10526,2021,standard,21,28,2022-03-06,15:30,Scheduled,,
1025,10528,2021,standard,41,15,2022-03-06,18:00,Scheduled,,
1026,10529,2021,standard,14,19,2022-03-06,19:00,Scheduled,,
1027,10530,2021,standard,25,40,2022-03-06,19:00,Scheduled,,
1028,10527,2021,standard,7,38,2022-03-06,19:30,Scheduled,,
1029,10532,2021,standard,9,23,2022-03-06,20:00,Scheduled,,
1030,10531,2021,standard,16,24,2022-03-06,22:00,Scheduled,,
1031,10533,2021,standard,10,1,2022-03-07,19:00,Scheduled,,
1032,10534,2021,standard,27,6,2022-03-07,19:00,Scheduled,,
1033,10535,2021,standard,20,14,2022-03-07,19:30,Scheduled,,
1034,10536,2021,standard,22,29,2022-03-07,20:00,Scheduled,,
1035,10537,2021,standard,8,40,2022-03-07,20:30,Scheduled,,
1036,10538,2021,standard,31,17,2022-03-07,20:30,Scheduled,,
1037,9314,2021,standard,9,11,2022-03-07,21:00,Scheduled,,
1038,10539,2021,standard,30,24,2022-03-07,22:30,Scheduled,,
1039,10540,2021,standard,5,4,2022-03-08,19:00,Scheduled,,
1040,10541,2021,standard,15,7,2022-03-08,19:00,Scheduled,,
1041,10542,2021,standard,26,28,2022-03-08,19:00,Scheduled,,
1042,10543,2021,standard,19,23,2022-03-08,19:30,Scheduled,,
1043,10544,2021,standard,25,21,2022-03-08,20:00,Scheduled,,
1044,10545,2021,standard,11,16,2022-03-08,22:00,Scheduled,,
1045,10546,2021,standard,5,2,2022-03-09,19:00,Scheduled,,
1046,10547,2021,standard,10,6,2022-03-09,19:00,Scheduled,,
1047,10548,2021,standard,20,28,2022-03-09,19:30,Scheduled,,
1048,10549,2021,standard,21,1,2022-03-09,19:30,Scheduled,,
1049,10550,2021,standard,14,17,2022-03-09,20:00,Scheduled,,
1050,10551,2021,standard,22,25,2022-03-09,20:00,Scheduled,,
1051,10552,2021,standard,23,26,2022-03-09,20:00,Scheduled,,
1052,10553,2021,standard,8,24,2022-03-09,20:30,Scheduled,,
1053,10554,2021,standard,31,38,2022-03-09,20:30,Scheduled,,
1054,10555,2021,standard,40,29,2022-03-09,22:00,Scheduled,,
1055,10556,2021,standard,30,9,2022-03-09,22:00,Scheduled,,
1056,10557,2021,standard,16,41,2022-03-09,22:30,Scheduled,,
1057,10558,2021,standard,27,4,2022-03-10,19:30,Scheduled,,
1058,10559,2021,standard,9,11,2022-03-10,22:00,Scheduled,,
1059,10560,2021,standard,26,22,2022-03-11,19:00,Scheduled,,
1060,10561,2021,standard,1,16,2022-03-11,19:30,Scheduled,,
1061,10562,2021,standard,2,10,2022-03-11,19:30,Scheduled,,
1062,10563,2021,standard,20,7,2022-03-11,20:00,Scheduled,,
1063,10564,2021,standard,14,8,2022-03-11,20:00,Scheduled,,
1064,10565,2021,standard,19,24,2022-03-11,20:00,Scheduled,,
1065,10566,2021,standard,23,5,2022-03-11,20:00,Scheduled,,
1066,10567,2021,standard,31,40,2022-03-11,20:30,Scheduled,,
1067,10568,2021,standard,28,38,2022-03-11,21:00,Scheduled,,
1068,10569,2021,standard,17,41,2022-03-11,22:30,Scheduled,,
1069,10570,2021,standard,20,22,2022-03-12,20:00,Scheduled,,
1070,10571,2021,standard,6,7,2022-03-12,20:00,Scheduled,,
1071,10572,2021,standard,31,15,2022-03-12,20:00,Scheduled,,
1072,10573,2021,standard,11,21,2022-03-12,20:30,Scheduled,,
1073,10574,2021,standard,9,38,2022-03-12,22:00,Scheduled,,
1074,10575,2021,standard,40,30,2022-03-12,22:00,Scheduled,,
1075,10576,2021,standard,29,41,2022-03-12,22:00,Scheduled,,
1076,10577,2021,standard,4,24,2022-03-13,13:00,Scheduled,,
1077,10578,2021,standard,10,16,2022-03-13,15:00,Scheduled,,
1078,10579,2021,standard,2,8,2022-03-13,15:30,Scheduled,,
1079,10580,2021,standard,26,27,2022-03-13,18:00,Scheduled,,
1080,10581,2021,standard,1,15,2022-03-13,19:00,Scheduled,,
1081,10582,2021,standard,23,14,2022-03-13,19:00,Scheduled,,
1082,10583,2021,standard,25,19,2022-03-13,19:00,Scheduled,,
1083,10584,2021,standard,28,17,2022-03-13,21:00,Scheduled,,
1084,10585,2021,standard,7,16,2022-03-14,19:00,Scheduled,,
1085,10586,2021,standard,1,29,2022-03-14,19:30,Scheduled,,
1086,10587,2021,standard,27,9,2022-03-14,19:30,Scheduled,,
1087,10588,2021,standard,25,5,2022-03-14,20:00,Scheduled,,
1088,10589,2021,standard,31,22,2022-03-14,20:30,Scheduled,,
1089,10590,2021,standard,11,41,2022-03-14,22:00,Scheduled,,
1090,10591,2021,standard,30,6,2022-03-14,22:00,Scheduled,,
1091,10592,2021,standard,40,21,2022-03-14,22:00,Scheduled,,
1092,10593,2021,standard,17,38,2022-03-14,22:30,Scheduled,,
1093,10594,2021,standard,15,19,2022-03-15,19:00,Scheduled,,
1094,10595,2021,standard,26,4,2022-03-15,19:00,Scheduled,,
1095,10596,2021,standard,20,10,2022-03-15,19:30,Scheduled,,
1096,10597,2021,standard,23,28,2022-03-15,20:00,Scheduled,,
1097,10598,2021,standard,5,1,2022-03-16,19:00,Scheduled,,
1098,10599,2021,standard,7,27,2022-03-16,19:00,Scheduled,,
1099,10600,2021,standard,41,9,2022-03-16,19:00,Scheduled,,
1100,10601,2021,standard,4,8,2022-03-16,19:30,Scheduled,,
1101,10602,2021,standard,24,29,2022-03-16,19:30,Scheduled,,
1102,10603,2021,standard,14,28,2022-03-16,20:00,Scheduled,,
1103,10604,2021,standard,22,17,2022-03-16,20:00,Scheduled,,
1104,10605,2021,standard,31,25,2022-03-16,20:30,Scheduled,,
1105,10606,2021,standard,40,6,2022-03-16,21:00,Scheduled,,
1106,10607,2021,standard,11,2,2022-03-16,22:00,Scheduled,,
1107,10608,2021,standard,30,21,2022-03-16,22:00,Scheduled,,
1108,10609,2021,standard,16,38,2022-03-16,22:30,Scheduled,,
1109,10610,2021,standard,26,10,2022-03-17,19:00,Scheduled,,
1110,10611,2021,standard,27,8,2022-03-18,19:00,Scheduled,,
1111,10612,2021,standard,1,19,2022-03-18,19:30,Scheduled,,
1112,10613,2021,standard,4,29,2022-03-18,19:30,Scheduled,,
1113,10614,2021,standard,7,9,2022-03-18,19:30,Scheduled,,
1114,10615,2021,standard,24,41,2022-03-18,19:30,Scheduled,,
1115,10616,2021,standard,38,17,2022-03-18,19:30,Scheduled,,
1116,10617,2021,standard,20,25,2022-03-18,20:00,Scheduled,,
1117,10618,2021,standard,14,15,2022-03-18,20:00,Scheduled,,
1118,10619,2021,standard,31,23,2022-03-18,20:30,Scheduled,,
1119,10620,2021,standard,40,16,2022-03-18,21:00,Scheduled,,
1120,10621,2021,standard,28,6,2022-03-18,22:00,Scheduled,,
1121,10622,2021,standard,30,2,2022-03-18,22:00,Scheduled,,
1122,10623,2021,standard,22,21,2022-03-19,17:00,Scheduled,,
1123,10624,2021,standard,5,8,2022-03-19,19:00,Scheduled,,
1124,10625,2021,standard,7,10,2022-03-19,20:00,Scheduled,,
1125,10626,2021,standard,41,17,2022-03-19,20:00,Scheduled,,
1126,10627,2021,standard,15,29,2022-03-20,15:30,Scheduled,,
1127,10628,2021,standard,14,19,2022-03-20,15:30,Scheduled,,
1128,10629,2021,standard,1,23,2022-03-20,18:00,Scheduled,,
1129,10630,2021,standard,26,25,2022-03-20,18:00,Scheduled,,
1130,10631,2021,standard,30,28,2022-03-20,18:00,Scheduled,,
1131,10632,2021,standard,24,40,2022-03-20,19:30,Scheduled,,
1132,10633,2021,standard,9,2,2022-03-20,20:00,Scheduled,,
1133,10634,2021,standard,27,38,2022-03-20,20:30,Scheduled,,
1134,10635,2021,standard,11,31,2022-03-20,20:30,Scheduled,,
1135,10636,2021,standard,5,23,2022-03-21,19:00,Scheduled,,
1136,10637,2021,standard,7,17,2022-03-21,19:00,Scheduled,,
1137,10638,2021,standard,10,29,2022-03-21,19:00,Scheduled,,
1138,10639,2021,standard,27,20,2022-03-21,19:00,Scheduled,,
1139,10640,2021,standard,4,40,2022-03-21,19:30,Scheduled,,
1140,10641,2021,standard,6,38,2022-03-21,20:00,Scheduled,,
1141,10642,2021,standard,14,41,2022-03-21,20:00,Scheduled,,
1142,10643,2021,standard,25,2,2022-03-21,20:00,Scheduled,,
1143,10644,2021,standard,8,22,2022-03-21,20:30,Scheduled,,
1144,10645,2021,standard,26,11,2022-03-22,19:00,Scheduled,,
1145,10646,2021,standard,24,1,2022-03-22,19:30,Scheduled,,
1146,10647,2021,standard,21,6,2022-03-22,20:00,Scheduled,,
1147,10648,2021,standard,9,16,2022-03-22,22:00,Scheduled,,
1148,10649,2021,standard,5,24,2022-03-23,19:00,Scheduled,,
1149,10650,2021,standard,10,1,2022-03-23,19:00,Scheduled,,
1150,10651,2021,standard,15,30,2022-03-23,19:00,Scheduled,,
1151,10652,2021,standard,2,40,2022-03-23,19:30,Scheduled,,
1152,10653,2021,standard,20,11,2022-03-23,19:30,Scheduled,,
1153,10654,2021,standard,19,4,2022-03-23,19:30,Scheduled,,
1154,10655,2021,standard,22,28,2022-03-23,20:00,Scheduled,,
1155,10656,2021,standard,25,26,2022-03-23,20:00,Scheduled,,
1156,10657,2021,standard,8,14,2022-03-23,20:30,Scheduled,,
1157,10658,2021,standard,17,27,2022-03-23,22:00,Scheduled,,
1158,10659,2021,standard,29,31,2022-03-23,22:00,Scheduled,,
1159,10660,2021,standard,38,7,2022-03-24,19:30,Scheduled,,
1160,10661,2021,standard,19,15,2022-03-24,20:00,Scheduled,,
1161,10662,2021,standard,21,41,2022-03-24,20:00,Scheduled,,
1162,10663,2021,standard,23,6,2022-03-24,20:00,Scheduled,,
1163,10664,2021,standard,9,28,2022-03-24,21:00,Scheduled,,
1164,10665,2021,standard,5,40,2022-03-25,19:00,Scheduled,,
1165,10666,2021,standard,10,41,2022-03-25,19:00,Scheduled,,
1166,10667,2021,standard,1,11,2022-03-25,19:30,Scheduled,,
1167,10668,2021,standard,20,24,2022-03-25,20:00,Scheduled,,
1168,10669,2021,standard,22,8,2022-03-25,20:00,Scheduled,,
1169,10670,2021,standard,29,14,2022-03-25,22:00,Scheduled,,
1170,10671,2021,standard,16,27,2022-03-25,22:30,Scheduled,,
1171,10672,2021,standard,23,31,2022-03-26,17:00,Scheduled,,
1172,10673,2021,standard,26,30,2022-03-26,19:00,Scheduled,,
1173,10674,2021,standard,38,15,2022-03-26,19:30,Scheduled,,
1174,10675,2021,standard,7,6,2022-03-26,20:00,Scheduled,,
1175,10676,2021,standard,20,4,2022-03-26,20:00,Scheduled,,
1176,10677,2021,standard,19,21,2022-03-26,20:00,Scheduled,,
1177,10678,2021,standard,9,25,2022-03-26,21:00,Scheduled,,
1178,10679,2021,standard,29,14,2022-03-26,22:00,Scheduled,,
1179,10680,2021,standard,10,24,2022-03-27,15:30,Scheduled,,
1180,10681,2021,standard,2,22,2022-03-27,18:00,Scheduled,,
1181,10682,2021,standard,41,11,2022-03-27,18:00,Scheduled,,
1182,10683,2021,standard,28,27,2022-03-27,18:00,Scheduled,,
1183,10684,2021,standard,23,17,2022-03-27,19:00,Scheduled,,
1184,10685,2021,standard,4,5,2022-03-27,19:30,Scheduled,,
1185,10686,2021,standard,8,40,2022-03-27,19:30,Scheduled,,
1186,10687,2021,standard,5,9,2022-03-28,19:00,Scheduled,,
1187,10688,2021,standard,7,26,2022-03-28,19:00,Scheduled,,
1188,10689,2021,standard,15,1,2022-03-28,19:00,Scheduled,,
1189,10690,2021,standard,20,30,2022-03-28,19:30,Scheduled,,
1190,10691,2021,standard,24,6,2022-03-28,19:30,Scheduled,,
1191,10692,2021,standard,38,2,2022-03-28,19:30,Scheduled,,
1192,10693,2021,standard,14,31,2022-03-28,20:00,Scheduled,,
1193,10694,2021,standard,19,11,2022-03-28,20:00,Scheduled,,
1194,10695,2021,standard,29,25,2022-03-28,22:00,Scheduled,,
1195,10696,2021,standard,27,21,2022-03-29,19:00,Scheduled,,
1196,10697,2021,standard,41,6,2022-03-29,19:00,Scheduled,,
1197,10698,2021,standard,4,10,2022-03-29,19:30,Scheduled,,
1198,10699,2021,standard,8,17,2022-03-29,19:30,Scheduled,,
1199,10700,2021,standard,16,40,2022-03-29,22:00,Scheduled,,
1200,10701,2021,standard,7,8,2022-03-30,19:00,Scheduled,,
1201,10702,2021,standard,15,9,2022-03-30,19:00,Scheduled,,
1202,10703,2021,standard,41,26,2022-03-30,19:00,Scheduled,,
1203,10704,2021,standard,2,20,2022-03-30,19:30,Scheduled,,
1204,10705,2021,standard,24,5,2022-03-30,19:30,Scheduled,,
1205,10706,2021,standard,38,22,2022-03-30,19:30,Scheduled,,
1206,10707,2021,standard,14,30,2022-03-30,20:00,Scheduled,,
1207,10708,2021,standard,25,1,2022-03-30,20:00,Scheduled,,
1208,10709,2021,standard,31,19,2022-03-30,20:30,Scheduled,,
1209,10710,2021,standard,11,28,2022-03-30,22:00,Scheduled,,
1210,10711,2021,standard,29,23,2022-03-30,22:00,Scheduled,,
1211,10712,2021,standard,10,27,2022-03-31,19:00,Scheduled,,
1212,10017,2021,standard,1,7,2022-03-31,19:30,Scheduled,,
1213,10713,2021,standard,4,21,2022-03-31,19:30,Scheduled,,
1214,10714,2021,standard,6,16,2022-03-31,20:00,Scheduled,,
1215,10715,2021,standard,40,17,2022-03-31,22:00,Scheduled,,
