nfl_week,player,position,team,pass_att,cmp,pass_pct,pass_yds,pass_yds_att,pass_tds,ints,sacks,rush_att,rush_yds,rush_yds_att,lg_rush,rush_20plus,rush_tds,rec,tgt,rec_yds,lg_rec,rec_20plus,rec_yds_per,rec_tds,sack,def_int,fr,ff,def_td,safety,spc_td,fg,fga,fg_pct,lg_fg,fg_1_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,xpt,xpa,pct_own,fpts
7,Darrel Williams,RB,KC,0,0,0,0,0,0,0,0,2,1,0.5,1,0,0,2,2,5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,1.6
7,Boston Scott,RB,PHI,0,0,0,0,0,0,0,0,7,32,4.6,14,0,0,1,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,4.2
7,Gus Edwards,RB,BAL,0,0,0,0,0,0,0,0,8,35,4.4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,3.5
7,Jeff Wilson,RB,SF,0,0,0,0,0,0,0,0,5,20,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,2
7,Damien Harris,RB,NE,0,0,0,0,0,0,0,0,4,12,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,1.2
7,David Montgomery,RB,CHI,0,0,0,0,0,0,0,0,2,6,3,4,0,0,2,2,13,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913,0.9
7,Josh Jacobs,RB,OAK,0,0,0,0,0,0,0,0,21,124,5.9,42,2,0,3,3,10,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974,14.9
7,Devin Singletary,RB,BUF,0,0,0,0,0,0,0,0,7,26,3.7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744,2.6
7,Miles Sanders,RB,PHI,0,0,0,0,0,0,0,0,6,21,3.5,7,0,0,3,3,11,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799,4.7
7,Ty Johnson,RB,DET,0,0,0,0,0,0,0,0,10,29,2.9,6,0,0,4,4,28,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,7.7
7,Dexter Williams,RB,GB,0,0,0,0,0,0,0,0,3,2,0.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.2
7,Ryquell Armstead,RB,JAC,0,0,0,0,0,0,0,0,3,3,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.3
7,Darrell Henderson,RB,LAR,0,0,0,0,0,0,0,0,11,31,2.8,9,0,0,1,1,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,4.4
7,Alexander Mattison,RB,MIN,0,0,0,0,0,0,0,0,7,18,2.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,1.8
7,Tony Pollard,RB,DAL,0,0,0,0,0,0,0,0,8,28,3.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,2.8
7,Danny Amendola,WR,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,105,36,1,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,14.5
7,Julian Edelman,WR,NE,0,0,0,0,0,0,0,0,3,20,0,0,0,0,7,12,47,14,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992,10.2
7,Larry Fitzgerald,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928,1.7
7,Ted Ginn,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,48,45,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,5.8
7,Golden Tate,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,80,20,1,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,11
7,Demaryius Thomas,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,42,20,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,5.7
7,Andre Roberts,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
7,Emmanuel Sanders,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,60,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814,8.5
7,Julio Jones,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,93,39,1,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.3
7,Randall Cobb,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,29,15,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,3.9
7,Alshon Jeffery,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,38,30,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946,4.8
7,Mohamed Sanu,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536,0.8
7,T.Y. Hilton,WR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,74,25,2,12.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982,16.4
7,Marvin Jones,WR,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,93,24,1,9.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,38.3
7,Cole Beasley,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,8,0,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,9.1
7,Marquise Goodwin,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0
7,DeAndre Hopkins,WR,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,106,21,1,11.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.1
7,Robert Woods,WR,LAR,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,7,80,25,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966,11.1
7,Kenny Stills,WR,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,105,45,2,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,12.5
7,Cordarrelle Patterson,WR,CHI,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,3,21,11,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,9.3
7,Keenan Allen,WR,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,61,17,0,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,8.1
7,Tavon Austin,WR,DAL,0,0,0,0,0,0,0,0,1,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,8
7,Jaron Brown,WR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,60,48,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,7.5
7,Brandin Cooks,WR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,59,21,1,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966,7.9
7,Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,87,17,0,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944,19.7
7,Paul Richardson,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
7,Cody Latimer,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,33,13,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,5.3
7,John Brown,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,83,24,3,16.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,16.8
7,Albert Wilson,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,2.7
7,Taylor Gabriel,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,1.1
7,Willie Snead,WR,BAL,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.2
7,Allen Hurns,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,53,27,1,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,6.8
7,Bennie Fowler,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,35,13,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,5.5
7,Adam Thielen,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,25,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997,9
7,Diontae Spencer,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,1
7,Seth Roberts,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
7,Amari Cooper,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,106,44,2,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998,13.1
7,Devante Parker,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,55,14,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,14
7,Nelson Agholor,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,24,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,3.4
7,Justin Hardy,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,19,15,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
7,Tyler Lockett,WR,SEA,0,0,0,0,0,0,0,0,1,-3,0,0,0,0,5,7,61,33,1,12.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978,14.3
7,Jamison Crowder,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,26,9,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,4.6
7,Phillip Dorsett,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,46,26,1,15.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,12.1
7,Stefon Diggs,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,142,66,2,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981,17.7
7,Jake Kumerow,WR,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,54,37,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,12.4
7,Chris Conley,WR,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,83,47,2,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,11.8
7,Damiere Byrd,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.9
7,Adam Humphries,WR,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,40,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,6
7,Michael Thomas,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,131,34,2,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.6
7,Tyler Boyd,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,55,19,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951,6
7,Pharoh Cooper,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,29,10,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,4.9
7,Tajae Sharpe,WR,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,14,0,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9
7,Will Fuller,WR,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885,1.1
7,Chris Moore,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.8
7,Demarcus Robinson,WR,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,31,16,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369,4.6
7,Robby Anderson,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686,1.5
7,Alex Erickson,WR,CIN,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,8,14,137,48,2,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,17.5
7,Tyreek Hill,WR,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,74,57,1,24.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,14.9
7,Trevor Davis,WR,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,3.6
7,Geronimo Allison,WR,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,33,15,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,5.3
7,Chester Rogers,WR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,19,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,3.4
7,Marvin Hall,WR,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,47,47,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
7,Duke Williams,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,23,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,2.8
7,Mike Williams,WR,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,47,21,1,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831,6.7
7,Corey Davis,WR,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,80,38,1,13.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,17
7,Isaiah Ford,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Cooper Kupp,WR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,50,17,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992,8
7,Dede Westbrook,WR,JAC,0,0,0,0,0,0,0,0,2,14,0,0,0,0,6,9,103,33,2,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716,14.7
7,Josh Reynolds,WR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
7,Kenny Golladay,WR,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21,21,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979,2.6
7,Mack Hollins,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
7,Austin Carr,WR,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Isaiah McKenzie,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11,10,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
7,David Moore,WR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,1.9
7,Keelan Cole,WR,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,6.7
7,Zach Pascal,WR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,106,34,3,17.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,25.6
7,Kendrick Bourne,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,69,28,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
7,Courtland Sutton,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,87,41,1,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,11.7
7,Anthony Miller,WR,CHI,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,5,9,64,28,1,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,6.8
7,Marcell Ateman,WR,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,36,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1
7,Calvin Ridley,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,30,14,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938,5
7,Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,34,14,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878,4.9
7,Dante Pettis,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0
7,Trey Quinn,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,30,19,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,4
7,Braxton Berrios,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4
7,D.J. Chark,WR,JAC,0,0,0,0,0,0,0,0,1,20,0,0,0,0,3,4,53,33,1,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916,8.8
7,Allen Lazard,WR,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,42,26,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,5.7
7,Richie James,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,40,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,4.5
7,Auden Tate,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,65,33,2,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386,8
7,Javon Wims,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,7.1
7,DaeSean Hamilton,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,1.4
7,Keke Coutee,WR,HOU,0,0,0,0,0,0,0,0,1,4,0,0,0,1,3,5,25,13,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,10.4
7,Marquez Valdes-Scantling,WR,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,133,74,2,66.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,20.3
7,Russell Gage,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2
7,Vyncint Smith,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Trent Sherfield,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.9
7,Malik Turner,WR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
7,A.J. Brown,WR,TEN,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,6,8,64,16,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,9.2
7,D.K. Metcalf,WR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,53,37,1,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652,5.3
7,Hunter Renfrow,WR,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,2.4
7,Andy Isabella,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,1.8
7,Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842,1.6
7,Keelan Doss,WR,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,54,31,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,6.9
7,Mecole Hardman,WR,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,28,21,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372,9.8
7,Jakobi Meyers,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,47,23,1,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,7.2
7,Preston Williams,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,82,35,1,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,9.2
7,KeeSean Johnson,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,1.1
7,Miles Boykin,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,50,1,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,6.5
7,Darius Slayton,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,28,20,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,3.8
7,Olabisi Johnson,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,40,19,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,12
7,Steven Sims,WR,WAS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,6,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,2
7,Gunner Olszewski,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
7,Benjamin Watson,TE,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,18,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,3.3
7,Jason Witten,TE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,33,10,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631,5.3
7,Jimmy Graham,TE,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,65,29,2,16.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,14.5
7,Kyle Rudolph,TE,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,58,15,0,11.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,14.3
7,Lee Smith,TE,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
